date,temperature,humidity,luminosity
2022-11-10 15:46:40.044,23.1,35.4,179
2022-11-10 15:46:39.042,23.1,35.4,180
2022-11-10 15:46:37.763,23.1,35.5,180
2022-11-10 15:46:36.763,23.1,35.5,179
2022-11-10 15:46:35.485,23.1,35.5,178
2022-11-10 15:46:34.481,23.1,35.5,178
2022-11-10 15:46:33.208,23.1,35.5,179
2022-11-10 15:46:32.204,23.1,35.5,178
2022-11-10 15:46:30.926,23.1,35.5,178
2022-11-10 15:46:29.922,23.1,35.5,178
2022-11-10 15:46:28.649,23.1,35.6,178
2022-11-10 15:46:27.645,23.1,35.6,178
2022-11-10 15:46:26.366,23.1,35.6,179
2022-11-10 15:46:25.368,23.1,35.6,178
2022-11-10 15:46:24.088,23.1,35.5,178
2022-11-10 15:46:23.085,23.1,35.5,178
2022-11-10 15:46:21.808,23.1,35.5,178
2022-11-10 15:46:20.808,23.1,35.5,179
2022-11-10 15:46:19.530,23.1,35.5,178
2022-11-10 15:46:18.525,23.1,35.5,178
2022-11-10 15:46:17.252,23.1,35.5,178
2022-11-10 15:46:16.248,23.1,35.5,178
2022-11-10 15:46:14.970,23.1,35.5,178
2022-11-10 15:46:13.967,23.1,35.5,179
2022-11-10 15:46:12.692,23.1,35.5,178
2022-11-10 15:46:11.690,23.1,35.5,178
2022-11-10 15:46:10.412,23.1,35.5,178
2022-11-10 15:46:09.412,23.1,35.5,178
2022-11-10 15:46:08.133,23.1,35.5,179
2022-11-10 15:46:07.130,23.1,35.5,179
2022-11-10 15:46:05.852,23.1,35.5,179
2022-11-10 15:46:04.852,23.1,35.5,178
2022-11-10 15:46:03.573,23.1,35.5,178
2022-11-10 15:46:02.570,23.1,35.5,179
2022-11-10 15:46:01.292,23.1,35.5,179
2022-11-10 15:46:00.293,23.1,35.5,180
2022-11-10 15:45:59.015,23.2,35.6,179
2022-11-10 15:45:58.011,23.2,35.6,179
2022-11-10 15:45:56.738,23.1,35.5,179
2022-11-10 15:45:55.733,23.1,35.5,179
2022-11-10 15:45:54.456,23.1,35.5,179
2022-11-10 15:45:53.452,23.1,35.5,180
2022-11-10 15:45:52.177,23.1,35.5,180
2022-11-10 15:45:51.174,23.1,35.5,179
2022-11-10 15:45:49.896,23.1,35.5,179
2022-11-10 15:45:48.896,23.1,35.5,179
2022-11-10 15:45:47.619,23.1,35.5,179
2022-11-10 15:45:46.616,23.1,35.5,180
2022-11-10 15:45:45.337,23.1,35.5,179
2022-11-10 15:45:44.338,23.1,35.5,179
2022-11-10 15:45:43.060,23.1,35.5,178
2022-11-10 15:45:42.056,23.1,35.5,179
2022-11-10 15:45:40.782,23.1,35.5,179
2022-11-10 15:45:39.779,23.1,35.5,180
2022-11-10 15:45:38.500,23.1,35.5,179
2022-11-10 15:45:37.497,23.1,35.5,179
2022-11-10 15:45:36.222,23.1,35.5,179
2022-11-10 15:45:35.219,23.1,35.5,179
2022-11-10 15:45:33.940,23.2,35.6,179
2022-11-10 15:45:32.941,23.2,35.6,180
2022-11-10 15:45:31.664,23.1,35.5,179
2022-11-10 15:45:30.659,23.1,35.5,179
2022-11-10 15:45:29.381,23.1,35.5,180
2022-11-10 15:45:28.382,23.1,35.5,179
2022-11-10 15:45:27.104,23.1,35.5,179
2022-11-10 15:45:26.100,23.1,35.5,180
2022-11-10 15:45:24.821,23.1,35.5,179
2022-11-10 15:45:23.822,23.1,35.5,178
2022-11-10 15:45:21.999,23.2,35.5,179
2022-11-10 15:45:21.998,23.1,35.5,179
2022-11-10 15:45:21.994,23.1,35.5,180
2022-11-10 15:30:44.278,23.1,34.1,179
2022-11-10 15:30:42.999,23.1,34.1,179
2022-11-10 15:30:42.000,23.1,34.1,179
2022-11-10 15:30:40.723,23.1,34.1,179
2022-11-10 15:30:39.720,23.1,34.1,180
2022-11-10 15:30:38.445,23.0,34.0,179
2022-11-10 15:30:37.441,23.0,34.0,179
2022-11-10 15:30:36.164,23.1,34.0,178
2022-11-10 15:30:35.160,23.1,34.0,179
2022-11-10 15:30:33.886,23.1,34.0,178
2022-11-10 15:30:32.882,23.1,34.0,179
2022-11-10 15:30:31.604,23.1,34.0,177
2022-11-10 15:30:30.604,23.1,34.0,178
2022-11-10 15:30:29.327,23.1,34.0,177
2022-11-10 15:30:28.323,23.1,34.0,177
2022-11-10 15:30:27.044,23.1,34.0,178
2022-11-10 15:30:26.045,23.1,34.0,178
2022-11-10 15:30:24.768,23.1,34.0,178
2022-11-10 15:30:23.764,23.1,34.0,178
2022-11-10 15:30:22.489,23.1,34.0,178
2022-11-10 15:30:21.486,23.1,34.0,178
2022-11-10 15:30:20.209,23.0,33.9,179
2022-11-10 15:30:19.209,23.0,33.9,179
2022-11-10 15:30:17.930,23.1,34.0,179
2022-11-10 15:30:16.926,23.1,34.0,178
2022-11-10 15:30:15.648,23.0,34.0,179
2022-11-10 15:30:14.649,23.0,34.0,179
2022-11-10 15:30:13.371,23.0,34.0,177
2022-11-10 15:30:12.367,23.0,34.0,177
2022-11-10 15:30:11.093,23.1,34.1,178
2022-11-10 15:30:10.089,23.1,34.1,179
2022-11-10 15:30:08.811,23.0,34.0,178
2022-11-10 15:30:07.808,23.0,34.0,176
2022-11-10 15:30:06.533,23.1,34.1,176
2022-11-10 15:30:05.530,23.1,34.1,176
2022-11-10 15:30:04.252,23.0,34.0,177
2022-11-10 15:30:03.253,23.0,34.0,176
2022-11-10 15:30:01.975,23.0,34.0,176
2022-11-10 15:30:00.972,23.0,34.0,176
2022-11-10 15:29:59.693,23.0,34.0,176
2022-11-10 15:29:58.693,23.0,34.0,177
2022-11-10 15:29:57.415,23.0,33.9,176
2022-11-10 15:29:56.412,23.0,33.9,176
2022-11-10 15:29:55.139,23.0,33.9,176
2022-11-10 15:29:54.134,23.0,33.9,176
2022-11-10 15:29:52.856,23.1,33.9,177
2022-11-10 15:29:51.852,23.1,33.9,177
2022-11-10 15:29:50.579,23.1,33.9,176
2022-11-10 15:29:49.575,23.1,33.9,177
2022-11-10 15:29:48.298,23.1,33.9,178
2022-11-10 15:29:47.298,23.1,33.9,176
2022-11-10 15:29:46.019,23.0,33.7,176
2022-11-10 15:29:45.016,23.0,33.7,177
2022-11-10 15:29:43.738,23.0,33.7,177
2022-11-10 15:29:42.739,23.0,33.7,177
2022-11-10 15:29:41.459,23.1,33.7,177
2022-11-10 15:29:40.456,23.1,33.7,177
2022-11-10 15:29:39.182,23.0,33.6,176
2022-11-10 15:29:38.178,23.0,33.6,178
2022-11-10 15:29:36.900,23.0,33.6,179
2022-11-10 15:29:35.898,23.0,33.6,178
2022-11-10 15:29:34.624,23.1,33.7,178
2022-11-10 15:29:33.619,23.1,33.7,173
2022-11-10 15:29:32.341,23.0,33.6,174
2022-11-10 15:29:31.341,23.0,33.6,173
2022-11-10 15:29:30.064,23.1,33.6,174
2022-11-10 15:29:29.060,23.1,33.6,173
2022-11-10 15:29:27.786,23.0,33.5,173
2022-11-10 15:29:26.783,23.0,33.5,174
2022-11-10 15:29:25.505,23.0,33.4,174
2022-11-10 15:29:24.501,23.0,33.4,173
2022-11-10 15:29:23.227,23.1,33.5,175
2022-11-10 15:29:22.224,23.1,33.5,177
2022-11-10 15:29:20.945,23.1,33.5,177
2022-11-10 15:29:19.945,23.1,33.5,177
2022-11-10 15:29:18.667,23.1,33.6,177
2022-11-10 15:29:17.665,23.1,33.6,176
2022-11-10 15:29:16.386,23.1,33.6,177
2022-11-10 15:29:15.386,23.1,33.6,178
2022-11-10 15:29:14.108,23.1,33.6,177
2022-11-10 15:29:13.104,23.1,33.6,177
2022-11-10 15:29:11.831,23.1,33.6,176
2022-11-10 15:29:10.827,23.1,33.6,177
2022-11-10 15:29:09.548,23.1,33.5,177
2022-11-10 15:29:08.546,23.1,33.5,177
2022-11-10 15:29:07.271,23.1,33.5,177
2022-11-10 15:29:06.268,23.1,33.5,177
2022-11-10 15:29:04.989,23.1,33.5,178
2022-11-10 15:29:03.991,23.1,33.5,178
2022-11-10 15:29:02.711,23.1,33.5,178
2022-11-10 15:29:01.708,23.1,33.5,177
2022-11-10 15:29:00.430,23.1,33.5,176
2022-11-10 15:28:59.431,23.1,33.5,178
2022-11-10 15:28:58.153,23.1,33.5,177
2022-11-10 15:28:57.149,23.1,33.5,177
2022-11-10 15:28:55.871,23.0,33.4,177
2022-11-10 15:28:54.872,23.0,33.4,178
2022-11-10 15:28:53.593,23.1,33.5,177
2022-11-10 15:28:52.589,23.1,33.5,176
2022-11-10 15:28:51.315,23.1,33.5,176
2022-11-10 15:28:50.312,23.1,33.5,177
2022-11-10 15:28:49.034,23.1,33.6,177
2022-11-10 15:28:48.030,23.1,33.6,175
2022-11-10 15:28:46.756,23.1,33.6,175
2022-11-10 15:28:45.752,23.1,33.6,175
2022-11-10 15:28:44.475,23.1,33.6,174
2022-11-10 15:28:43.475,23.1,33.6,174
2022-11-10 15:28:42.197,23.1,33.6,173
2022-11-10 15:28:41.193,23.1,33.6,174
2022-11-10 15:28:39.915,23.0,33.6,175
2022-11-10 15:28:38.915,23.0,33.6,176
2022-11-10 15:28:37.637,23.0,33.6,176
2022-11-10 15:28:36.634,23.0,33.6,176
2022-11-10 15:28:35.361,23.0,33.6,178
2022-11-10 15:28:34.357,23.0,33.6,178
2022-11-10 15:28:33.079,23.1,33.6,179
2022-11-10 15:28:32.079,23.1,33.6,178
2022-11-10 15:28:30.800,23.0,33.5,175
2022-11-10 15:28:29.797,23.0,33.5,175
2022-11-10 15:28:28.519,23.0,33.5,175
2022-11-10 15:28:27.519,23.0,33.5,175
2022-11-10 15:28:26.241,23.1,33.6,175
2022-11-10 15:28:25.237,23.1,33.6,174
2022-11-10 15:28:23.963,23.0,33.5,175
2022-11-10 15:28:22.960,23.0,33.5,175
2022-11-10 15:28:21.683,23.0,33.5,175
2022-11-10 15:28:20.679,23.0,33.5,175
2022-11-10 15:28:19.404,23.0,33.6,176
2022-11-10 15:28:18.402,23.0,33.6,177
2022-11-10 15:28:17.124,23.0,33.6,155
2022-11-10 15:28:16.124,23.0,33.6,160
2022-11-10 15:28:14.845,23.0,33.6,160
2022-11-10 15:28:13.842,23.0,33.6,157
2022-11-10 15:28:12.567,23.0,33.6,157
2022-11-10 15:28:11.565,23.0,33.6,159
2022-11-10 15:28:10.286,23.1,33.7,163
2022-11-10 15:28:09.283,23.1,33.7,164
2022-11-10 15:28:08.008,23.0,33.6,160
2022-11-10 15:28:07.004,23.0,33.6,162
2022-11-10 15:28:05.728,23.0,33.5,160
2022-11-10 15:28:04.728,23.0,33.5,162
2022-11-10 15:28:03.450,23.0,33.6,163
2022-11-10 15:28:02.446,23.0,33.6,176
2022-11-10 15:28:01.168,23.0,33.6,177
2022-11-10 15:28:00.168,23.0,33.6,178
2022-11-10 15:27:58.890,23.0,33.7,177
2022-11-10 15:27:57.886,23.0,33.7,175
2022-11-10 15:27:56.612,23.1,33.8,176
2022-11-10 15:27:55.609,23.1,33.8,175
2022-11-10 15:27:54.330,23.0,33.8,176
2022-11-10 15:27:53.332,23.0,33.8,175
2022-11-10 15:27:52.053,23.0,33.8,175
2022-11-10 15:27:51.049,23.0,33.8,174
2022-11-10 15:27:49.771,23.0,33.8,174
2022-11-10 15:27:48.772,23.0,33.8,175
2022-11-10 15:27:47.494,23.0,33.8,174
2022-11-10 15:27:46.490,23.0,33.8,174
2022-11-10 15:27:45.217,23.0,33.9,174
2022-11-10 15:27:44.213,23.0,33.9,175
2022-11-10 15:27:42.934,23.0,33.9,175
2022-11-10 15:27:41.930,23.0,33.9,177
2022-11-10 15:27:40.658,23.0,33.9,177
2022-11-10 15:27:39.653,23.0,33.9,176
2022-11-10 15:27:38.375,23.1,34.0,176
2022-11-10 15:27:37.375,23.1,34.0,175
2022-11-10 15:27:36.098,23.0,33.8,175
2022-11-10 15:27:35.094,23.0,33.8,175
2022-11-10 15:27:33.821,23.1,33.8,175
2022-11-10 15:27:32.817,23.1,33.8,175
2022-11-10 15:27:31.539,23.0,33.8,176
2022-11-10 15:27:30.535,23.0,33.8,175
2022-11-10 15:27:29.261,23.1,33.8,175
2022-11-10 15:27:28.258,23.1,33.8,175
2022-11-10 15:27:26.979,23.0,33.7,175
2022-11-10 15:27:25.980,23.0,33.7,177
2022-11-10 15:27:24.701,23.0,33.7,175
2022-11-10 15:27:23.697,23.0,33.7,174
2022-11-10 15:27:22.419,23.0,33.7,174
2022-11-10 15:27:21.421,23.0,33.7,174
2022-11-10 15:27:20.143,23.0,33.7,175
2022-11-10 15:27:19.139,23.0,33.7,174
2022-11-10 15:27:17.865,23.0,33.7,174
2022-11-10 15:27:16.861,23.0,33.7,174
2022-11-10 15:27:15.583,23.0,33.6,176
2022-11-10 15:27:14.584,23.0,33.6,176
2022-11-10 15:27:13.306,23.0,33.6,176
2022-11-10 15:27:12.301,23.0,33.6,175
2022-11-10 15:27:11.024,23.0,33.6,175
2022-11-10 15:27:10.025,23.0,33.6,174
2022-11-10 15:27:08.747,23.0,33.6,177
2022-11-10 15:27:07.742,23.0,33.6,176
2022-11-10 15:27:06.468,23.0,33.6,176
2022-11-10 15:27:05.464,23.0,33.6,175
2022-11-10 15:27:04.187,23.0,33.6,174
2022-11-10 15:27:03.188,23.0,33.6,174
2022-11-10 15:27:01.909,23.0,33.7,171
2022-11-10 15:27:00.906,23.0,33.7,171
2022-11-10 15:26:59.628,23.0,33.7,172
2022-11-10 15:26:58.627,23.0,33.7,173
2022-11-10 15:26:57.349,23.0,33.7,173
2022-11-10 15:26:56.347,23.0,33.7,174
2022-11-10 15:26:55.073,23.0,33.7,169
2022-11-10 15:26:54.069,23.0,33.7,170
2022-11-10 15:26:52.791,23.0,33.7,170
2022-11-10 15:26:51.791,23.0,33.7,174
2022-11-10 15:26:50.513,23.0,33.7,174
2022-11-10 15:26:49.509,23.0,33.7,175
2022-11-10 15:26:48.232,23.0,33.7,175
2022-11-10 15:26:47.231,23.0,33.7,175
2022-11-10 15:26:45.954,23.0,33.7,174
2022-11-10 15:26:44.951,23.0,33.7,174
2022-11-10 15:26:43.677,23.0,33.8,175
2022-11-10 15:26:42.672,23.0,33.8,173
2022-11-10 15:26:41.395,23.0,33.8,175
2022-11-10 15:26:40.395,23.0,33.8,175
2022-11-10 15:26:39.116,23.0,33.7,174
2022-11-10 15:26:38.113,23.0,33.7,174
2022-11-10 15:26:36.834,23.0,33.7,174
2022-11-10 15:26:35.835,23.0,33.7,174
2022-11-10 15:26:34.557,23.0,33.6,175
2022-11-10 15:26:33.553,23.0,33.6,175
2022-11-10 15:26:32.280,23.0,33.7,174
2022-11-10 15:26:31.276,23.0,33.7,174
2022-11-10 15:26:29.998,23.0,33.7,175
2022-11-10 15:26:28.999,23.0,33.7,174
2022-11-10 15:26:27.721,23.0,33.7,175
2022-11-10 15:26:26.716,23.0,33.7,174
2022-11-10 15:26:25.439,23.0,33.7,174
2022-11-10 15:26:24.440,23.0,33.7,174
2022-11-10 15:26:23.162,23.0,33.7,174
2022-11-10 15:26:22.157,23.0,33.7,174
2022-11-10 15:26:20.884,23.0,33.7,175
2022-11-10 15:26:19.880,23.0,33.7,174
2022-11-10 15:26:18.602,23.0,33.6,174
2022-11-10 15:26:17.603,23.0,33.6,175
2022-11-10 15:26:16.324,23.0,33.6,174
2022-11-10 15:26:15.321,23.0,33.6,175
2022-11-10 15:26:14.043,23.0,33.6,175
2022-11-10 15:26:13.043,23.0,33.6,174
2022-11-10 15:26:11.764,23.0,33.6,174
2022-11-10 15:26:10.762,23.0,33.6,174
2022-11-10 15:26:09.487,23.0,33.6,175
2022-11-10 15:26:08.484,23.0,33.6,174
2022-11-10 15:26:07.205,23.0,33.6,175
2022-11-10 15:26:06.206,23.0,33.6,174
2022-11-10 15:26:04.928,23.0,33.6,174
2022-11-10 15:26:03.924,23.0,33.6,175
2022-11-10 15:26:02.647,23.0,33.6,176
2022-11-10 15:26:01.647,23.0,33.6,174
2022-11-10 15:26:00.369,23.0,33.5,174
2022-11-10 15:25:59.365,23.0,33.5,174
2022-11-10 15:25:58.091,23.0,33.6,175
2022-11-10 15:25:57.088,23.0,33.6,174
2022-11-10 15:25:55.809,23.0,33.6,174
2022-11-10 15:25:54.805,23.0,33.6,174
2022-11-10 15:25:53.531,23.0,33.6,174
2022-11-10 15:25:52.527,23.0,33.6,175
2022-11-10 15:25:51.251,23.0,33.7,175
2022-11-10 15:25:50.251,23.0,33.7,174
2022-11-10 15:25:48.972,23.0,33.7,174
2022-11-10 15:25:47.969,23.0,33.7,174
2022-11-10 15:25:46.695,23.0,33.7,175
2022-11-10 15:25:45.692,23.0,33.7,174
2022-11-10 15:25:44.413,23.0,33.7,174
2022-11-10 15:25:43.410,23.0,33.7,174
2022-11-10 15:25:42.136,23.0,33.7,174
2022-11-10 15:25:41.131,23.0,33.7,175
2022-11-10 15:25:39.853,23.0,33.7,175
2022-11-10 15:25:38.853,23.0,33.7,174
2022-11-10 15:25:37.575,23.0,33.7,174
2022-11-10 15:25:36.572,23.0,33.7,174
2022-11-10 15:25:35.299,23.0,33.7,175
2022-11-10 15:25:34.295,23.0,33.7,174
2022-11-10 15:25:33.016,23.0,33.7,174
2022-11-10 15:25:32.013,23.0,33.7,174
2022-11-10 15:25:30.739,23.0,33.8,174
2022-11-10 15:25:29.736,23.0,33.8,175
2022-11-10 15:25:28.458,23.0,33.8,174
2022-11-10 15:25:27.458,23.0,33.8,174
2022-11-10 15:25:26.180,23.0,33.8,175
2022-11-10 15:25:25.175,23.0,33.8,176
2022-11-10 15:25:23.902,23.0,33.7,175
2022-11-10 15:25:22.898,23.0,33.7,174
2022-11-10 15:25:21.620,23.0,33.7,175
2022-11-10 15:25:20.616,23.0,33.7,175
2022-11-10 15:25:19.342,23.0,33.6,175
2022-11-10 15:25:18.338,23.0,33.6,173
2022-11-10 15:25:17.061,23.0,33.6,172
2022-11-10 15:25:16.062,23.0,33.6,174
2022-11-10 15:25:14.783,23.0,33.7,174
2022-11-10 15:25:13.780,23.0,33.7,174
2022-11-10 15:25:12.506,23.0,33.7,174
2022-11-10 15:25:11.503,23.0,33.7,173
2022-11-10 15:25:10.225,23.0,33.7,174
2022-11-10 15:25:09.220,23.0,33.7,175
2022-11-10 15:25:07.946,23.0,33.6,175
2022-11-10 15:25:06.942,23.0,33.6,174
2022-11-10 15:25:05.665,23.0,33.6,174
2022-11-10 15:25:04.664,23.0,33.6,174
2022-11-10 15:25:03.387,23.0,33.6,174
2022-11-10 15:25:02.383,23.0,33.6,175
2022-11-10 15:25:01.109,23.0,33.5,175
2022-11-10 15:25:00.106,23.0,33.5,177
2022-11-10 15:24:58.828,23.0,33.5,178
2022-11-10 15:24:57.824,23.0,33.5,178
2022-11-10 15:24:56.551,23.0,33.5,178
2022-11-10 15:24:55.546,23.0,33.5,177
2022-11-10 15:24:54.268,23.0,33.5,175
2022-11-10 15:24:53.268,23.0,33.5,174
2022-11-10 15:24:51.990,23.0,33.4,175
2022-11-10 15:24:50.988,23.0,33.4,175
2022-11-10 15:24:49.709,23.0,33.4,174
2022-11-10 15:24:48.710,23.0,33.4,174
2022-11-10 15:24:47.432,23.0,33.4,174
2022-11-10 15:24:46.428,23.0,33.4,175
2022-11-10 15:24:45.155,23.0,33.4,174
2022-11-10 15:24:44.151,23.0,33.4,174
2022-11-10 15:24:42.872,23.0,33.3,174
2022-11-10 15:24:41.869,23.0,33.3,174
2022-11-10 15:24:40.595,23.0,33.3,175
2022-11-10 15:24:39.590,23.0,33.3,174
2022-11-10 15:24:38.313,23.0,33.4,174
2022-11-10 15:24:37.315,23.0,33.4,174
2022-11-10 15:24:36.037,23.1,33.4,174
2022-11-10 15:24:35.033,23.1,33.4,174
2022-11-10 15:24:33.755,23.0,33.3,175
2022-11-10 15:24:32.755,23.0,33.3,174
2022-11-10 15:24:31.477,23.1,33.3,174
2022-11-10 15:24:30.474,23.1,33.3,174
2022-11-10 15:24:29.199,23.1,33.3,175
2022-11-10 15:24:28.195,23.1,33.3,175
2022-11-10 15:24:26.917,23.1,33.3,174
2022-11-10 15:24:25.914,23.1,33.3,174
2022-11-10 15:24:24.639,23.1,33.3,174
2022-11-10 15:24:23.636,23.1,33.3,175
2022-11-10 15:24:22.359,23.1,33.3,174
2022-11-10 15:24:21.358,23.1,33.3,174
2022-11-10 15:24:20.081,23.1,33.3,174
2022-11-10 15:24:19.077,23.1,33.3,174
2022-11-10 15:24:17.799,23.1,33.3,175
2022-11-10 15:24:16.799,23.1,33.3,174
2022-11-10 15:24:15.521,23.1,33.4,174
2022-11-10 15:24:14.517,23.1,33.4,174
2022-11-10 15:24:13.243,23.1,33.3,177
2022-11-10 15:24:12.239,23.1,33.3,177
2022-11-10 15:24:10.962,23.1,33.4,177
2022-11-10 15:24:09.958,23.1,33.4,177
2022-11-10 15:24:08.684,23.1,33.5,177
2022-11-10 15:24:07.680,23.1,33.5,176
2022-11-10 15:24:06.402,23.1,33.6,176
2022-11-10 15:24:05.404,23.1,33.6,175
2022-11-10 15:24:04.124,23.1,33.6,175
2022-11-10 15:24:03.121,23.1,33.6,176
2022-11-10 15:24:01.843,23.1,33.6,176
2022-11-10 15:24:00.844,23.1,33.6,175
2022-11-10 15:23:59.565,23.1,33.6,174
2022-11-10 15:23:58.563,23.1,33.6,175
2022-11-10 15:23:57.289,23.1,33.6,174
2022-11-10 15:23:56.285,23.1,33.6,174
2022-11-10 15:23:55.006,23.1,33.6,175
2022-11-10 15:23:54.002,23.1,33.6,175
2022-11-10 15:23:52.728,23.1,33.6,174
2022-11-10 15:23:51.725,23.1,33.6,174
2022-11-10 15:23:50.448,23.1,33.6,175
2022-11-10 15:23:49.448,23.1,33.6,174
2022-11-10 15:23:48.170,23.1,33.6,175
2022-11-10 15:23:47.165,23.1,33.6,175
2022-11-10 15:23:45.892,23.1,33.5,174
2022-11-10 15:23:44.888,23.1,33.5,174
2022-11-10 15:23:43.611,23.1,33.5,175
2022-11-10 15:23:42.606,23.1,33.5,174
2022-11-10 15:23:41.332,23.1,33.4,173
2022-11-10 15:23:40.329,23.1,33.4,173
2022-11-10 15:23:39.051,23.1,33.4,174
2022-11-10 15:23:38.052,23.1,33.4,169
2022-11-10 15:23:36.773,23.1,33.4,176
2022-11-10 15:23:35.769,23.1,33.4,175
2022-11-10 15:23:34.491,23.1,33.4,175
2022-11-10 15:23:33.493,23.1,33.4,175
2022-11-10 15:23:32.214,23.1,33.4,176
2022-11-10 15:23:31.211,23.1,33.4,176
2022-11-10 15:23:29.933,23.1,33.4,175
2022-11-10 15:23:28.933,23.1,33.4,170
2022-11-10 15:23:27.655,23.1,33.4,170
2022-11-10 15:23:26.651,23.1,33.4,170
2022-11-10 15:23:25.378,23.1,33.4,170
2022-11-10 15:23:24.373,23.1,33.4,170
2022-11-10 15:23:23.096,23.1,33.4,170
2022-11-10 15:23:22.091,23.1,33.4,171
2022-11-10 15:23:20.817,23.1,33.5,170
2022-11-10 15:23:19.815,23.1,33.5,170
2022-11-10 15:23:18.535,23.1,33.5,170
2022-11-10 15:23:17.536,23.1,33.5,171
2022-11-10 15:23:16.258,23.1,33.6,170
2022-11-10 15:23:15.255,23.1,33.6,170
2022-11-10 15:23:13.977,23.1,33.6,170
2022-11-10 15:23:12.977,23.1,33.6,170
2022-11-10 15:23:11.699,23.1,33.6,170
2022-11-10 15:23:10.695,23.1,33.6,170
2022-11-10 15:23:09.421,23.2,33.7,169
2022-11-10 15:23:08.417,23.2,33.7,167
2022-11-10 15:23:07.139,23.1,33.7,167
2022-11-10 15:23:06.140,23.1,33.7,169
2022-11-10 15:23:04.863,23.1,33.7,169
2022-11-10 15:23:03.858,23.1,33.7,170
2022-11-10 15:23:02.581,23.1,33.7,169
2022-11-10 15:23:01.581,23.1,33.7,168
2022-11-10 15:23:00.303,23.1,33.7,168
2022-11-10 15:22:59.300,23.1,33.7,169
2022-11-10 15:22:58.026,23.1,33.8,169
2022-11-10 15:22:57.021,23.1,33.8,170
2022-11-10 15:22:55.744,23.1,33.8,169
2022-11-10 15:22:54.740,23.1,33.8,169
2022-11-10 15:22:53.467,23.2,33.9,169
2022-11-10 15:22:52.463,23.2,33.9,170
2022-11-10 15:22:51.185,23.1,33.8,172
2022-11-10 15:22:50.185,23.1,33.8,176
2022-11-10 15:22:48.907,23.1,33.8,175
2022-11-10 15:22:47.903,23.1,33.8,174
2022-11-10 15:22:46.626,23.1,33.8,171
2022-11-10 15:22:45.626,23.1,33.8,172
2022-11-10 15:22:44.348,23.1,33.8,170
2022-11-10 15:22:43.343,23.1,33.8,174
2022-11-10 15:22:42.070,23.2,33.9,174
2022-11-10 15:22:41.067,23.2,33.9,174
2022-11-10 15:22:39.789,23.1,33.9,175
2022-11-10 15:22:38.784,23.1,33.9,174
2022-11-10 15:22:37.511,23.1,33.9,174
2022-11-10 15:22:36.507,23.1,33.9,174
2022-11-10 15:22:35.229,23.1,33.9,175
2022-11-10 15:22:34.229,23.1,33.9,175
2022-11-10 15:22:32.951,23.1,34.0,175
2022-11-10 15:22:31.947,23.1,34.0,171
2022-11-10 15:22:30.669,23.1,34.0,170
2022-11-10 15:22:29.669,23.1,34.0,170
2022-11-10 15:22:28.392,23.1,34.1,170
2022-11-10 15:22:27.388,23.1,34.1,168
2022-11-10 15:22:26.115,23.1,34.1,168
2022-11-10 15:22:25.110,23.1,34.1,169
2022-11-10 15:22:23.833,23.1,34.2,169
2022-11-10 15:22:22.829,23.1,34.2,173
2022-11-10 15:22:21.555,23.1,34.2,173
2022-11-10 15:22:20.552,23.1,34.2,172
2022-11-10 15:22:19.273,23.1,34.2,173
2022-11-10 15:22:18.273,23.1,34.2,173
2022-11-10 15:22:16.996,23.1,34.2,173
2022-11-10 15:22:15.993,23.1,34.2,173
2022-11-10 15:22:14.716,23.1,34.2,173
2022-11-10 15:22:13.714,23.1,34.2,172
2022-11-10 15:22:12.437,23.1,34.2,171
2022-11-10 15:22:11.432,23.1,34.2,172
2022-11-10 15:22:10.154,23.1,34.2,174
2022-11-10 15:22:09.156,23.1,34.2,175
2022-11-10 15:22:07.877,23.2,34.2,175
2022-11-10 15:22:06.874,23.2,34.2,175
2022-11-10 15:22:05.600,23.1,34.1,175
2022-11-10 15:22:04.595,23.1,34.1,174
2022-11-10 15:22:03.317,23.1,34.1,174
2022-11-10 15:22:02.314,23.1,34.1,174
2022-11-10 15:22:01.041,23.1,34.1,175
2022-11-10 15:22:00.037,23.1,34.1,175
2022-11-10 15:21:58.758,23.1,34.1,175
2022-11-10 15:21:57.755,23.1,34.1,174
2022-11-10 15:21:56.481,23.1,34.1,168
2022-11-10 15:21:55.477,23.1,34.1,169
2022-11-10 15:21:54.200,23.1,34.1,168
2022-11-10 15:21:53.200,23.1,34.1,168
2022-11-10 15:21:51.922,23.1,34.0,168
2022-11-10 15:21:50.918,23.1,34.0,168
2022-11-10 15:21:49.640,23.1,34.0,168
2022-11-10 15:21:48.640,23.1,34.0,168
2022-11-10 15:21:47.363,23.1,34.0,173
2022-11-10 15:21:46.359,23.1,34.0,174
2022-11-10 15:21:45.085,23.1,34.0,175
2022-11-10 15:21:44.082,23.1,34.0,173
2022-11-10 15:21:42.803,23.1,34.0,174
2022-11-10 15:21:41.800,23.1,34.0,175
2022-11-10 15:21:40.525,23.1,34.0,174
2022-11-10 15:21:39.522,23.1,34.0,174
2022-11-10 15:21:38.244,23.2,34.1,174
2022-11-10 15:21:37.243,23.2,34.1,174
2022-11-10 15:21:35.965,23.2,34.1,174
2022-11-10 15:21:34.962,23.2,34.1,175
2022-11-10 15:21:33.684,23.1,34.0,170
2022-11-10 15:21:32.685,23.1,34.0,169
2022-11-10 15:21:31.406,23.1,34.0,169
2022-11-10 15:21:30.404,23.1,34.0,169
2022-11-10 15:21:29.128,23.1,34.0,169
